faculty_name,department_name,course_code,course_url
Faculty of Arts,Interdisciplinary Course Offerings,IP300,https://academic-calendar.wlu.ca/course.php?c=74967&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,MUST101,https://academic-calendar.wlu.ca/course.php?c=77976&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,SP263,https://academic-calendar.wlu.ca/course.php?c=77730&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU100,https://academic-calendar.wlu.ca/course.php?c=74971&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU101,https://academic-calendar.wlu.ca/course.php?c=74965&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU150,https://academic-calendar.wlu.ca/course.php?c=74966&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU201,https://academic-calendar.wlu.ca/course.php?c=74968&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU299,https://academic-calendar.wlu.ca/course.php?c=74969&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU300,https://academic-calendar.wlu.ca/course.php?c=74963&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU350,https://academic-calendar.wlu.ca/course.php?c=74972&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU399,https://academic-calendar.wlu.ca/course.php?c=74970&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU400,https://academic-calendar.wlu.ca/course.php?c=74974&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU401,https://academic-calendar.wlu.ca/course.php?c=74964&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Interdisciplinary Course Offerings,UU499,https://academic-calendar.wlu.ca/course.php?c=74962&cal=1&d=3067&s=1150&y=92
Faculty of Arts,Anthropology Program,AN100,https://academic-calendar.wlu.ca/course.php?c=75319&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN110,https://academic-calendar.wlu.ca/course.php?c=75361&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN120,https://academic-calendar.wlu.ca/course.php?c=75362&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN200,https://academic-calendar.wlu.ca/course.php?c=75320&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN201,https://academic-calendar.wlu.ca/course.php?c=75321&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN202,https://academic-calendar.wlu.ca/course.php?c=75350&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN210,https://academic-calendar.wlu.ca/course.php?c=75365&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN211,https://academic-calendar.wlu.ca/course.php?c=75367&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN224,https://academic-calendar.wlu.ca/course.php?c=75322&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN229,https://academic-calendar.wlu.ca/course.php?c=75324&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN232,https://academic-calendar.wlu.ca/course.php?c=75325&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN237,https://academic-calendar.wlu.ca/course.php?c=75337&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN239,https://academic-calendar.wlu.ca/course.php?c=75369&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN241,https://academic-calendar.wlu.ca/course.php?c=75357&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN242,https://academic-calendar.wlu.ca/course.php?c=75356&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN243,https://academic-calendar.wlu.ca/course.php?c=75358&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN261,https://academic-calendar.wlu.ca/course.php?c=75346&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN300,https://academic-calendar.wlu.ca/course.php?c=75364&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN307,https://academic-calendar.wlu.ca/course.php?c=75326&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN312,https://academic-calendar.wlu.ca/course.php?c=75327&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN314,https://academic-calendar.wlu.ca/course.php?c=75368&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN316,https://academic-calendar.wlu.ca/course.php?c=75328&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN322,https://academic-calendar.wlu.ca/course.php?c=75329&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN324,https://academic-calendar.wlu.ca/course.php?c=75330&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN326,https://academic-calendar.wlu.ca/course.php?c=75331&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN327,https://academic-calendar.wlu.ca/course.php?c=75332&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN328,https://academic-calendar.wlu.ca/course.php?c=75333&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN333,https://academic-calendar.wlu.ca/course.php?c=75334&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN334,https://academic-calendar.wlu.ca/course.php?c=75335&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN336,https://academic-calendar.wlu.ca/course.php?c=75336&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN340,https://academic-calendar.wlu.ca/course.php?c=75338&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN341,https://academic-calendar.wlu.ca/course.php?c=75339&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN342,https://academic-calendar.wlu.ca/course.php?c=75340&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN343,https://academic-calendar.wlu.ca/course.php?c=75341&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN344,https://academic-calendar.wlu.ca/course.php?c=75323&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN345,https://academic-calendar.wlu.ca/course.php?c=75347&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN346,https://academic-calendar.wlu.ca/course.php?c=75355&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN347,https://academic-calendar.wlu.ca/course.php?c=75354&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN348,https://academic-calendar.wlu.ca/course.php?c=75353&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN349,https://academic-calendar.wlu.ca/course.php?c=75351&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN350,https://academic-calendar.wlu.ca/course.php?c=75359&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN351,https://academic-calendar.wlu.ca/course.php?c=75348&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN355,https://academic-calendar.wlu.ca/course.php?c=75366&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN356,https://academic-calendar.wlu.ca/course.php?c=75344&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN365,https://academic-calendar.wlu.ca/course.php?c=75352&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN450,https://academic-calendar.wlu.ca/course.php?c=75342&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN452,https://academic-calendar.wlu.ca/course.php?c=75363&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN455,https://academic-calendar.wlu.ca/course.php?c=75343&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN458,https://academic-calendar.wlu.ca/course.php?c=75345&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN467,https://academic-calendar.wlu.ca/course.php?c=75360&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Anthropology Program,AN491,https://academic-calendar.wlu.ca/course.php?c=75349&cal=1&d=3074&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB101,https://academic-calendar.wlu.ca/course.php?c=75370&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB102,https://academic-calendar.wlu.ca/course.php?c=75371&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB201,https://academic-calendar.wlu.ca/course.php?c=75372&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB202,https://academic-calendar.wlu.ca/course.php?c=75378&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB295,https://academic-calendar.wlu.ca/course.php?c=75374&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB306,https://academic-calendar.wlu.ca/course.php?c=75377&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Arabic (Lang/Lit),AB399,https://academic-calendar.wlu.ca/course.php?c=75373&cal=1&d=3103&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR101,https://academic-calendar.wlu.ca/course.php?c=75380&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR102,https://academic-calendar.wlu.ca/course.php?c=75381&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR104,https://academic-calendar.wlu.ca/course.php?c=75397&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR105,https://academic-calendar.wlu.ca/course.php?c=75398&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR201,https://academic-calendar.wlu.ca/course.php?c=75399&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR203,https://academic-calendar.wlu.ca/course.php?c=75394&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR205,https://academic-calendar.wlu.ca/course.php?c=75403&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR216,https://academic-calendar.wlu.ca/course.php?c=75400&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR217,https://academic-calendar.wlu.ca/course.php?c=75396&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR219,https://academic-calendar.wlu.ca/course.php?c=75382&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR221,https://academic-calendar.wlu.ca/course.php?c=75412&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR222,https://academic-calendar.wlu.ca/course.php?c=75413&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR225,https://academic-calendar.wlu.ca/course.php?c=75401&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR226,https://academic-calendar.wlu.ca/course.php?c=75402&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR228,https://academic-calendar.wlu.ca/course.php?c=75414&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR229,https://academic-calendar.wlu.ca/course.php?c=75415&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR230,https://academic-calendar.wlu.ca/course.php?c=75379&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR246,https://academic-calendar.wlu.ca/course.php?c=75384&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR250,https://academic-calendar.wlu.ca/course.php?c=75405&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR252,https://academic-calendar.wlu.ca/course.php?c=75411&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR290,https://academic-calendar.wlu.ca/course.php?c=75419&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR332,https://academic-calendar.wlu.ca/course.php?c=75404&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR333,https://academic-calendar.wlu.ca/course.php?c=75406&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR336,https://academic-calendar.wlu.ca/course.php?c=75385&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR337,https://academic-calendar.wlu.ca/course.php?c=75416&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR338,https://academic-calendar.wlu.ca/course.php?c=75417&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR341,https://academic-calendar.wlu.ca/course.php?c=75386&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR342,https://academic-calendar.wlu.ca/course.php?c=75387&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR344,https://academic-calendar.wlu.ca/course.php?c=75395&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR364,https://academic-calendar.wlu.ca/course.php?c=75418&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR370,https://academic-calendar.wlu.ca/course.php?c=75383&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR371,https://academic-calendar.wlu.ca/course.php?c=75407&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR372,https://academic-calendar.wlu.ca/course.php?c=75408&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR380,https://academic-calendar.wlu.ca/course.php?c=75420&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR382,https://academic-calendar.wlu.ca/course.php?c=75421&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR382,https://academic-calendar.wlu.ca/course.php?c=75422&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR390,https://academic-calendar.wlu.ca/course.php?c=75393&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR440,https://academic-calendar.wlu.ca/course.php?c=75389&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR452,https://academic-calendar.wlu.ca/course.php?c=75390&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR453,https://academic-calendar.wlu.ca/course.php?c=75391&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR460,https://academic-calendar.wlu.ca/course.php?c=75388&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR462,https://academic-calendar.wlu.ca/course.php?c=75392&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR470,https://academic-calendar.wlu.ca/course.php?c=75409&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Archaeology and Heritage Studies,AR471,https://academic-calendar.wlu.ca/course.php?c=75410&cal=1&d=3076&s=1151&y=92
Faculty of Arts,Communication Studies,CS100,https://academic-calendar.wlu.ca/course.php?c=75423&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS101,https://academic-calendar.wlu.ca/course.php?c=75424&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS202,https://academic-calendar.wlu.ca/course.php?c=75425&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS203,https://academic-calendar.wlu.ca/course.php?c=75426&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS204,https://academic-calendar.wlu.ca/course.php?c=75430&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS205,https://academic-calendar.wlu.ca/course.php?c=75457&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS206,https://academic-calendar.wlu.ca/course.php?c=75446&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS208,https://academic-calendar.wlu.ca/course.php?c=75460&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS213,https://academic-calendar.wlu.ca/course.php?c=75427&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS235,https://academic-calendar.wlu.ca/course.php?c=75428&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS240,https://academic-calendar.wlu.ca/course.php?c=75459&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS250,https://academic-calendar.wlu.ca/course.php?c=75447&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS251,https://academic-calendar.wlu.ca/course.php?c=75429&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS260,https://academic-calendar.wlu.ca/course.php?c=75445&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS270,https://academic-calendar.wlu.ca/course.php?c=75461&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS288,https://academic-calendar.wlu.ca/course.php?c=75455&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS304,https://academic-calendar.wlu.ca/course.php?c=75431&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS310,https://academic-calendar.wlu.ca/course.php?c=75432&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS312,https://academic-calendar.wlu.ca/course.php?c=75433&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS315,https://academic-calendar.wlu.ca/course.php?c=75434&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS322,https://academic-calendar.wlu.ca/course.php?c=75435&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS325,https://academic-calendar.wlu.ca/course.php?c=75436&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS326,https://academic-calendar.wlu.ca/course.php?c=75462&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS333,https://academic-calendar.wlu.ca/course.php?c=75437&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS340,https://academic-calendar.wlu.ca/course.php?c=75438&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS341,https://academic-calendar.wlu.ca/course.php?c=75439&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS350,https://academic-calendar.wlu.ca/course.php?c=75440&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS351,https://academic-calendar.wlu.ca/course.php?c=75441&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS352,https://academic-calendar.wlu.ca/course.php?c=75444&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS353,https://academic-calendar.wlu.ca/course.php?c=75448&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS355,https://academic-calendar.wlu.ca/course.php?c=75463&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS360,https://academic-calendar.wlu.ca/course.php?c=75458&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS361,https://academic-calendar.wlu.ca/course.php?c=75464&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS371,https://academic-calendar.wlu.ca/course.php?c=75456&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS380,https://academic-calendar.wlu.ca/course.php?c=75465&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS390,https://academic-calendar.wlu.ca/course.php?c=75466&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS400,https://academic-calendar.wlu.ca/course.php?c=75442&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS411,https://academic-calendar.wlu.ca/course.php?c=75449&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS412,https://academic-calendar.wlu.ca/course.php?c=75450&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS413,https://academic-calendar.wlu.ca/course.php?c=75451&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS414,https://academic-calendar.wlu.ca/course.php?c=75452&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS415,https://academic-calendar.wlu.ca/course.php?c=75453&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS416,https://academic-calendar.wlu.ca/course.php?c=75454&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Communication Studies,CS429,https://academic-calendar.wlu.ca/course.php?c=75443&cal=1&d=3077&s=1151&y=92
Faculty of Arts,Community Engagement Program,CMEG300,https://academic-calendar.wlu.ca/course.php?c=76033&cal=1&d=3095&s=1151&y=92
Faculty of Arts,Community Engagement Program,CMEG301,https://academic-calendar.wlu.ca/course.php?c=76034&cal=1&d=3095&s=1151&y=92
Faculty of Arts,Community Engagement Program,CMEG305,https://academic-calendar.wlu.ca/course.php?c=76035&cal=1&d=3095&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS100,https://academic-calendar.wlu.ca/course.php?c=75467&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS101,https://academic-calendar.wlu.ca/course.php?c=75468&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS203,https://academic-calendar.wlu.ca/course.php?c=75474&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS205,https://academic-calendar.wlu.ca/course.php?c=75469&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS210,https://academic-calendar.wlu.ca/course.php?c=75473&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS215,https://academic-calendar.wlu.ca/course.php?c=75476&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS220,https://academic-calendar.wlu.ca/course.php?c=75477&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS240,https://academic-calendar.wlu.ca/course.php?c=75479&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS303,https://academic-calendar.wlu.ca/course.php?c=75475&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS330,https://academic-calendar.wlu.ca/course.php?c=75478&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS333,https://academic-calendar.wlu.ca/course.php?c=75480&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS340,https://academic-calendar.wlu.ca/course.php?c=75470&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS400,https://academic-calendar.wlu.ca/course.php?c=75472&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Cultural Studies Program,KS450,https://academic-calendar.wlu.ca/course.php?c=75471&cal=1&d=3078&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH100,https://academic-calendar.wlu.ca/course.php?c=76045&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH200,https://academic-calendar.wlu.ca/course.php?c=76046&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH201,https://academic-calendar.wlu.ca/course.php?c=76048&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH299,https://academic-calendar.wlu.ca/course.php?c=76043&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH300,https://academic-calendar.wlu.ca/course.php?c=76047&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH301,https://academic-calendar.wlu.ca/course.php?c=76049&cal=1&d=3098&s=1151&y=92
Faculty of Arts,Digital Humanities Program,DH399,https://academic-calendar.wlu.ca/course.php?c=76044&cal=1&d=3098&s=1151&y=92
Faculty of Arts,English,EN107,https://academic-calendar.wlu.ca/course.php?c=75547&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN111,https://academic-calendar.wlu.ca/course.php?c=75549&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN112,https://academic-calendar.wlu.ca/course.php?c=75560&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN113,https://academic-calendar.wlu.ca/course.php?c=75567&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN119,https://academic-calendar.wlu.ca/course.php?c=75482&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN165,https://academic-calendar.wlu.ca/course.php?c=75538&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN190,https://academic-calendar.wlu.ca/course.php?c=75550&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN200,https://academic-calendar.wlu.ca/course.php?c=75483&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN201,https://academic-calendar.wlu.ca/course.php?c=75484&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN206,https://academic-calendar.wlu.ca/course.php?c=75551&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN209,https://academic-calendar.wlu.ca/course.php?c=75485&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN210,https://academic-calendar.wlu.ca/course.php?c=75486&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN211,https://academic-calendar.wlu.ca/course.php?c=75487&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN213,https://academic-calendar.wlu.ca/course.php?c=75539&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN214,https://academic-calendar.wlu.ca/course.php?c=75548&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN218,https://academic-calendar.wlu.ca/course.php?c=75488&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN220,https://academic-calendar.wlu.ca/course.php?c=75489&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN222,https://academic-calendar.wlu.ca/course.php?c=75490&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN225,https://academic-calendar.wlu.ca/course.php?c=75491&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN231,https://academic-calendar.wlu.ca/course.php?c=75492&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN233,https://academic-calendar.wlu.ca/course.php?c=75493&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN234,https://academic-calendar.wlu.ca/course.php?c=75494&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN235,https://academic-calendar.wlu.ca/course.php?c=75503&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN237,https://academic-calendar.wlu.ca/course.php?c=75557&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN238,https://academic-calendar.wlu.ca/course.php?c=75495&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN239,https://academic-calendar.wlu.ca/course.php?c=75555&cal=1&d=3079&s=1151&y=92
Faculty of Arts,English,EN240,https://academic-calendar.wlu.ca/course.php?c=75552&cal=1&d=3079&s=1151&y=92
